trace_id,time,station_id,lifecycle:transition,concept:name,org:resource,lifecycle
133-p133,2025-09-05T14:01:26.029320,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
131-p131,2025-09-05T14:01:27.432435,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
130-p130,2025-09-05T14:01:27.786238,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
142-p142,2025-09-05T14:01:29.036970,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
136-p136,2025-09-05T14:01:29.520044,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
136-p136,2025-09-05T14:01:30.578674,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
142-p142,2025-09-05T14:01:30.690259,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
133-p133,2025-09-05T14:01:31.419960,station51,assign,station51,station51_LOAD,station51_LOAD
136-p136,2025-09-05T14:01:32.839116,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
137-p137,2025-09-05T14:01:33.177465,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
142-p142,2025-09-05T14:01:34.004233,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
141-p141,2025-09-05T14:01:34.008867,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
133-p133,2025-09-05T14:01:34.849836,station51,start,station51,station51_PROCESS,station51_PROCESS
137-p137,2025-09-05T14:01:35.697577,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
140-p140,2025-09-05T14:01:35.985901,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
140-p140,2025-09-05T14:01:36.100777,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
128-p128,2025-09-05T14:01:36.259080,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
135-p135,2025-09-05T14:01:37.185566,station61_pass,start,station61_pass,station61_pass_PASS,station61_pass_PASS
141-p141,2025-09-05T14:01:37.427176,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
134-p134,2025-09-05T14:01:37.745384,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
139-p139,2025-09-05T14:01:38.489253,station31,assign,station31,station31_LOAD,station31_LOAD
128-p128,2025-09-05T14:01:38.860436,station71,assign,station71,station71_LOAD,station71_LOAD
137-p137,2025-09-05T14:01:39.098953,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
140-p140,2025-09-05T14:01:39.321933,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
141-p141,2025-09-05T14:01:39.933153,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
134-p134,2025-09-05T14:01:40.060636,station41,assign,station41,station41_LOAD,station41_LOAD
135-p135,2025-09-05T14:01:40.490454,station61_pass,complete,station61_pass,station61_pass_TRANSFER,station61_pass_TRANSFER
139-p139,2025-09-05T14:01:41.765895,station31,start,station31,station31_PROCESS,station31_PROCESS
128-p128,2025-09-05T14:01:42.159034,station71,start,station71,station71_PROCESS,station71_PROCESS
141-p141,2025-09-05T14:01:43.330612,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
134-p134,2025-09-05T14:01:43.418276,station41,start,station41,station41_PROCESS,station41_PROCESS
135-p135,2025-09-05T14:01:44.764154,station71_pass,start,station71_pass,station71_pass_PASS,station71_pass_PASS
132-p132,2025-09-05T14:01:44.775357,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
137-p137,2025-09-05T14:01:45.614977,station52,assign,station52,station52_LOAD,station52_LOAD
135-p135,2025-09-05T14:01:48.079044,station71_pass,complete,station71_pass,station71_pass_TRANSFER,station71_pass_TRANSFER
137-p137,2025-09-05T14:01:49.243874,station52,start,station52,station52_PROCESS,station52_PROCESS
135-p135,2025-09-05T14:01:49.876018,corner1,start,corner1,corner1_RETURN,corner1_RETURN
141-p141,2025-09-05T14:01:50.078736,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
132-p132,2025-09-05T14:01:50.330301,station61,assign,station61,station61_LOAD,station61_LOAD
134-p134,2025-09-05T14:01:51.210674,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
135-p135,2025-09-05T14:01:51.785380,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
134-p134,2025-09-05T14:01:51.908253,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
141-p141,2025-09-05T14:01:53.474457,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
131-p131,2025-09-05T14:01:53.621853,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
132-p132,2025-09-05T14:01:53.755886,station61,start,station61,station61_PROCESS,station61_PROCESS
143-p143,2025-09-05T14:01:53.763707,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
128-p128,2025-09-05T14:01:54.365884,corner1,start,corner1,corner1_RETURN,corner1_RETURN
134-p134,2025-09-05T14:01:54.619345,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
128-p128,2025-09-05T14:01:55.015272,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
134-p134,2025-09-05T14:01:56.238392,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
128-p128,2025-09-05T14:01:56.271460,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
131-p131,2025-09-05T14:01:57.035814,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
139-p139,2025-09-05T14:01:57.888309,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
138-p138,2025-09-05T14:01:58.632041,station31,assign,station31,station31_LOAD,station31_LOAD
134-p134,2025-09-05T14:01:59.551279,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
139-p139,2025-09-05T14:02:00.171303,station41,assign,station41,station41_LOAD,station41_LOAD
133-p133,2025-09-05T14:02:01.934095,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
138-p138,2025-09-05T14:02:01.989449,station31,start,station31,station31_PROCESS,station31_PROCESS
133-p133,2025-09-05T14:02:02.801394,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
139-p139,2025-09-05T14:02:03.532367,station41,start,station41,station41_PROCESS,station41_PROCESS
131-p131,2025-09-05T14:02:03.625853,station51,assign,station51,station51_LOAD,station51_LOAD
136-p136,2025-09-05T14:02:04.363036,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
128-p128,2025-09-05T14:02:05.192419,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
133-p133,2025-09-05T14:02:05.259804,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
135-p135,2025-09-05T14:02:06.998630,station71,assign,station71,station71_LOAD,station71_LOAD
131-p131,2025-09-05T14:02:07.109499,station51,start,station51,station51_PROCESS,station51_PROCESS
136-p136,2025-09-05T14:02:07.770252,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
136-p136,2025-09-05T14:02:09.338521,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
135-p135,2025-09-05T14:02:10.301521,station71,start,station71,station71_PROCESS,station71_PROCESS
136-p136,2025-09-05T14:02:12.746868,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
144-p144,2025-09-05T14:02:13.934685,corner2,start,corner2,corner2_START,corner2_START
139-p139,2025-09-05T14:02:14.490897,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
139-p139,2025-09-05T14:02:15.026882,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
137-p137,2025-09-05T14:02:16.045016,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
144-p144,2025-09-05T14:02:16.183847,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
136-p136,2025-09-05T14:02:16.889084,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
139-p139,2025-09-05T14:02:17.897609,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
138-p138,2025-09-05T14:02:18.122127,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
135-p135,2025-09-05T14:02:18.350472,corner1,start,corner1,corner1_RETURN,corner1_RETURN
142-p142,2025-09-05T14:02:18.872490,station31,assign,station31,station31_LOAD,station31_LOAD
135-p135,2025-09-05T14:02:18.941861,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
143-p143,2025-09-05T14:02:19.060287,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
132-p132,2025-09-05T14:02:19.294184,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
141-p141,2025-09-05T14:02:20.140783,station61_pass,start,station61_pass,station61_pass_PASS,station61_pass_PASS
136-p136,2025-09-05T14:02:20.236569,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
135-p135,2025-09-05T14:02:20.261015,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
138-p138,2025-09-05T14:02:20.453818,station41,assign,station41,station41_LOAD,station41_LOAD
139-p139,2025-09-05T14:02:21.085012,station52,assign,station52,station52_LOAD,station52_LOAD
144-p144,2025-09-05T14:02:21.299787,station11,assign,station11,station11_LOAD,station11_LOAD
132-p132,2025-09-05T14:02:21.941767,station71,assign,station71,station71_LOAD,station71_LOAD
142-p142,2025-09-05T14:02:22.175274,station31,start,station31,station31_PROCESS,station31_PROCESS
143-p143,2025-09-05T14:02:22.353844,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
141-p141,2025-09-05T14:02:23.448805,station61_pass,complete,station61_pass,station61_pass_TRANSFER,station61_pass_TRANSFER
138-p138,2025-09-05T14:02:23.928257,station41,start,station41,station41_PROCESS,station41_PROCESS
143-p143,2025-09-05T14:02:24.159117,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
133-p133,2025-09-05T14:02:24.182644,station61,assign,station61,station61_LOAD,station61_LOAD
139-p139,2025-09-05T14:02:24.515927,station52,start,station52,station52_PROCESS,station52_PROCESS
144-p144,2025-09-05T14:02:24.862481,station11,start,station11,station11_PROCESS,station11_PROCESS
132-p132,2025-09-05T14:02:25.271050,station71,start,station71,station71_PROCESS,station71_PROCESS
143-p143,2025-09-05T14:02:27.485034,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
133-p133,2025-09-05T14:02:27.610686,station61,start,station61,station61_PROCESS,station61_PROCESS
141-p141,2025-09-05T14:02:27.625630,station71_pass,start,station71_pass,station71_pass_PASS,station71_pass_PASS
141-p141,2025-09-05T14:02:30.928961,station71_pass,complete,station71_pass,station71_pass_TRANSFER,station71_pass_TRANSFER
141-p141,2025-09-05T14:02:32.477358,corner1,start,corner1,corner1_RETURN,corner1_RETURN
138-p138,2025-09-05T14:02:32.506261,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
134-p134,2025-09-05T14:02:33.460937,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
131-p131,2025-09-05T14:02:34.041028,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
141-p141,2025-09-05T14:02:34.392545,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
131-p131,2025-09-05T14:02:35.119807,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
138-p138,2025-09-05T14:02:35.961443,station51,assign,station51,station51_LOAD,station51_LOAD
134-p134,2025-09-05T14:02:36.860615,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
132-p132,2025-09-05T14:02:37.137269,corner1,start,corner1,corner1_RETURN,corner1_RETURN
131-p131,2025-09-05T14:02:37.434084,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
132-p132,2025-09-05T14:02:37.556115,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
142-p142,2025-09-05T14:02:38.317069,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
132-p132,2025-09-05T14:02:39.036825,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
140-p140,2025-09-05T14:02:39.067421,station31,assign,station31,station31_LOAD,station31_LOAD
138-p138,2025-09-05T14:02:39.485130,station51,start,station51,station51_PROCESS,station51_PROCESS
134-p134,2025-09-05T14:02:40.329139,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
142-p142,2025-09-05T14:02:40.644477,station41,assign,station41,station41_LOAD,station41_LOAD
144-p144,2025-09-05T14:02:41.132962,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
140-p140,2025-09-05T14:02:42.371419,station31,start,station31,station31_PROCESS,station31_PROCESS
134-p134,2025-09-05T14:02:43.741949,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
144-p144,2025-09-05T14:02:43.922797,station21,assign,station21,station21_LOAD,station21_LOAD
142-p142,2025-09-05T14:02:43.999903,station41,start,station41,station41_PROCESS,station41_PROCESS
137-p137,2025-09-05T14:02:44.840361,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
134-p134,2025-09-05T14:02:45.287522,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
144-p144,2025-09-05T14:02:47.354630,station21,start,station21,station21_PROCESS,station21_PROCESS
132-p132,2025-09-05T14:02:47.958815,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
137-p137,2025-09-05T14:02:48.246950,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
134-p134,2025-09-05T14:02:48.603711,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
145-p145,2025-09-05T14:02:48.856405,corner2,start,corner2,corner2_START,corner2_START
141-p141,2025-09-05T14:02:49.666446,station71,assign,station71,station71_LOAD,station71_LOAD
137-p137,2025-09-05T14:02:49.820682,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
145-p145,2025-09-05T14:02:51.086799,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
141-p141,2025-09-05T14:02:52.930924,station71,start,station71,station71_PROCESS,station71_PROCESS
133-p133,2025-09-05T14:02:53.224225,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
137-p137,2025-09-05T14:02:53.227514,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
142-p142,2025-09-05T14:02:54.940361,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
139-p139,2025-09-05T14:02:55.556370,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
142-p142,2025-09-05T14:02:55.715775,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
145-p145,2025-09-05T14:02:56.221498,station11,assign,station11,station11_LOAD,station11_LOAD
137-p137,2025-09-05T14:02:56.395082,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
136-p136,2025-09-05T14:02:56.547434,station41,assign,station41,station41_LOAD,station41_LOAD
142-p142,2025-09-05T14:02:58.319830,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
140-p140,2025-09-05T14:02:58.695314,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
143-p143,2025-09-05T14:02:59.445982,station31,assign,station31,station31_LOAD,station31_LOAD
145-p145,2025-09-05T14:02:59.667449,station11,start,station11,station11_PROCESS,station11_PROCESS
137-p137,2025-09-05T14:02:59.706124,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
136-p136,2025-09-05T14:03:00.006804,station41,start,station41,station41_PROCESS,station41_PROCESS
142-p142,2025-09-05T14:03:00.550692,station52,assign,station52,station52_LOAD,station52_LOAD
135-p135,2025-09-05T14:03:00.855379,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
141-p141,2025-09-05T14:03:00.987924,corner1,start,corner1,corner1_RETURN,corner1_RETURN
141-p141,2025-09-05T14:03:01.696356,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
133-p133,2025-09-05T14:03:02.647579,station71,assign,station71,station71_LOAD,station71_LOAD
143-p143,2025-09-05T14:03:02.821078,station31,start,station31,station31_PROCESS,station31_PROCESS
141-p141,2025-09-05T14:03:02.885732,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
142-p142,2025-09-05T14:03:04.028447,station52,start,station52,station52_PROCESS,station52_PROCESS
135-p135,2025-09-05T14:03:04.271306,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
133-p133,2025-09-05T14:03:06.004890,station71,start,station71,station71_PROCESS,station71_PROCESS
138-p138,2025-09-05T14:03:06.644638,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
138-p138,2025-09-05T14:03:07.589408,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
